,Sección,PAN,PRI,PRD,V,PT,MC,M,PA+PRI+PRD,PAN+PRI,PAN+PRD,PRI+PRD,V+PT+M,V+PT,V+M,PT+M,Candidaturas no registradas,Votos nulos,Total
310,Sección 2554,11,88,2,5,2,73,21,5,1,0,0,0,0,0,0,0,13,221
311,Sección 2555,16,11,0,2,3,15,15,1,1,0,0,2,0,1,0,0,4,71
312,Sección 2557,28,58,0,17,6,25,53,1,2,0,0,4,1,0,1,0,15,211
313,Sección 2558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,Sección 2566,62,33,6,105,59,73,141,4,0,0,0,16,0,1,3,0,21,524
315,Sección 2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,Sección 2568,34,17,3,33,15,25,83,2,1,0,0,6,0,0,2,0,2,223
317,Sección 2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,Sección 2570,34,6,2,46,15,18,70,0,0,0,0,0,0,0,0,0,7,198
319,Sección 2571,18,12,2,50,33,19,54,0,0,0,0,0,0,0,0,0,0,188
320,Sección 2572,21,25,3,35,26,43,83,3,0,0,0,4,0,5,6,0,6,260
321,Sección 2573,33,31,3,64,35,48,120,3,0,0,0,13,2,9,3,0,11,375
322,Sección 2574,29,26,3,58,39,48,76,2,1,0,0,6,1,0,1,0,5,295
323,Sección 2575,18,16,5,24,18,24,46,1,2,0,3,0,0,1,3,0,11,172
324,Sección 2576,14,19,2,9,14,20,25,0,0,0,0,2,0,0,1,0,1,107
325,Sección 2578,9,39,0,4,3,20,37,0,1,0,0,1,0,1,2,0,0,117
326,Sección 2579,18,44,3,10,10,37,84,2,3,0,0,4,0,0,1,2,9,227
327,Sección 2580,17,21,1,4,1,22,62,3,0,0,2,3,0,0,1,0,7,144
328,Sección 2581,32,60,1,5,15,59,74,0,0,0,0,6,0,2,3,0,7,264
329,Sección 2582,23,56,2,16,5,60,114,3,0,0,0,6,1,2,1,0,9,298
330,Sección 2583,32,75,7,5,8,94,124,4,1,0,0,6,0,0,1,0,13,370
331,Sección 2584,33,81,1,7,7,39,77,1,0,0,1,5,0,1,3,0,6,262
332,Sección 2585,37,95,2,16,18,96,111,3,0,0,0,3,1,1,2,0,8,393
333,Sección 2586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,Sección 2587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,Sección 2588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,Sección 2589,38,52,1,8,3,38,54,1,1,0,0,7,0,0,2,0,9,214
337,Sección 2590,38,86,11,10,18,73,124,2,1,0,0,10,2,1,2,0,10,388
338,Sección 2591,42,164,7,16,53,126,83,3,1,0,0,4,1,2,1,14,10,527
339,Sección 2592,23,50,0,8,15,74,105,2,0,0,0,5,0,1,2,0,10,295
340,Sección 2593,19,69,4,11,12,85,138,1,2,2,0,0,0,0,1,0,18,362
341,Sección 2594,13,36,1,8,6,37,49,3,2,0,0,3,0,1,1,0,6,166
342,Sección 2595,29,62,3,14,10,42,119,4,0,0,1,2,0,1,0,0,15,302
343,Sección 2597,15,33,0,6,1,22,35,3,0,0,0,3,0,0,0,0,4,122
344,Sección 2599,11,26,5,1,3,24,36,0,1,0,0,0,0,0,1,0,6,114
345,Sección 2601,130,5,0,2,11,15,83,0,0,0,0,0,0,0,0,3,8,257
346,Sección 2602,126,15,0,3,6,14,130,3,4,0,1,8,0,0,2,0,6,318
347,Sección 2603,74,5,0,0,2,9,39,0,0,0,0,0,0,0,1,0,5,135
348,Sección 2604,73,5,0,0,8,2,53,7,0,0,0,11,0,0,0,0,3,162
349,Sección 2605,33,1,0,2,1,3,17,0,2,0,0,0,0,4,0,0,0,63
350,Sección 2606,114,4,0,5,5,13,133,0,0,0,0,0,0,0,0,0,7,281
351,Sección 2607,80,3,1,1,7,7,35,0,1,0,0,1,0,2,1,0,2,141
352,Sección 2608,131,9,0,5,4,10,75,11,0,0,0,11,0,0,0,0,6,262
353,Sección 2609,50,0,0,0,0,2,74,0,0,0,0,0,0,0,0,0,3,129
354,Sección 2611,58,7,1,2,0,12,43,1,4,0,0,0,0,0,3,0,5,136
355,Sección 2612,49,15,2,2,0,6,15,1,3,1,0,1,0,0,2,0,1,98
356,Sección 2613,204,10,1,8,20,18,103,7,3,0,0,2,0,0,2,0,24,402
357,Sección 2614,72,3,0,5,2,5,33,2,5,0,0,4,0,0,1,0,6,138
358,Sección 2661,174,18,2,16,10,21,342,8,3,1,0,6,1,2,2,0,12,618
