,Sección,PAN,PRI,PRD,V,PT,MC,M,PA+PRI+PRD,PAN+PRI,PAN+PRD,PRI+PRD,V+PT+M,V+PT,V+M,PT+M,Candidaturas no registradas,Votos nulos,Total
140,Sección 858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Sección 859,35,26,2,6,3,19,107,4,0,0,0,1,0,0,0,0,5,208
142,Sección 860,32,24,2,10,7,14,81,3,0,1,0,10,2,2,0,0,3,191
143,Sección 861,6,13,0,6,3,12,50,0,0,0,0,4,1,2,1,0,1,99
144,Sección 862,13,16,1,5,4,15,57,0,0,0,0,0,0,0,0,0,5,116
145,Sección 863,7,19,3,3,1,5,91,3,2,0,0,6,0,0,1,0,2,143
146,Sección 864,10,9,1,0,2,14,69,2,1,0,0,4,0,0,2,0,1,115
147,Sección 865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Sección 866,26,43,1,9,3,21,107,8,0,0,0,12,1,2,0,0,4,237
149,Sección 867,27,18,1,3,0,14,83,5,0,0,0,3,0,0,3,0,5,162
150,Sección 868,20,20,0,10,4,11,78,1,0,0,0,4,0,0,3,0,0,151
151,Sección 870,19,23,4,3,6,8,56,2,1,0,0,9,0,4,0,0,1,136
152,Sección 871,11,14,1,6,2,7,47,5,1,0,0,3,0,2,1,2,0,102
153,Sección 872,89,45,1,4,1,6,38,4,5,0,0,1,0,2,1,2,0,199
154,Sección 873,108,53,0,4,6,16,65,14,2,3,0,8,1,4,1,1,5,291
155,Sección 874,28,17,1,2,7,4,79,2,1,0,0,9,1,1,0,0,1,153
156,Sección 875,20,27,4,4,6,9,97,1,0,0,0,6,0,2,0,0,5,181
157,Sección 877,13,16,6,14,4,9,95,1,1,0,0,2,0,5,0,1,5,172
158,Sección 878,15,18,1,5,4,13,93,1,0,0,0,6,0,5,1,1,3,166
159,Sección 879,16,18,0,4,3,12,43,3,0,0,0,4,0,3,0,0,1,107
160,Sección 880,17,15,0,3,4,17,60,2,2,0,0,8,0,3,0,0,0,131
161,Sección 881,76,57,1,3,5,14,73,13,5,1,0,3,1,0,0,0,2,254
162,Sección 883,125,27,4,6,5,8,46,15,2,0,1,3,0,1,1,0,2,246
163,Sección 885,1080,522,24,27,18,109,458,106,18,2,1,30,1,4,2,3,15,2420
164,Sección 886,71,36,4,11,5,15,79,11,1,0,0,7,0,1,2,0,6,249
165,Sección 1206,27,50,2,31,18,67,306,4,3,1,0,26,3,7,2,0,12,559
166,Sección 1207,17,24,0,17,9,45,159,9,2,0,2,15,1,5,3,0,12,320
167,Sección 1208,16,20,4,6,5,15,92,6,0,0,0,16,0,0,4,0,3,187
168,Sección 1209,15,20,2,3,7,22,105,2,0,0,0,14,0,0,0,0,2,192
169,Sección 1211,22,14,2,14,5,31,121,3,1,1,0,11,1,3,2,0,3,234
170,Sección 1212,25,41,5,6,14,18,153,3,0,0,0,2,0,0,1,0,8,276
171,Sección 1213,10,20,3,30,7,12,96,10,0,0,0,0,0,0,0,1,6,195
172,Sección 1214,122,121,10,45,36,147,445,21,5,0,0,40,2,7,3,0,17,1021
173,Sección 1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Sección 1216,83,55,3,6,15,22,161,11,1,1,0,11,0,3,15,0,6,393
175,Sección 1217,67,61,6,52,20,97,428,9,1,0,0,41,6,6,6,1,12,813
176,Sección 1218,244,361,32,170,139,415,2172,33,6,1,0,128,7,35,32,3,53,3831
177,Sección 1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Sección 1220,6,22,0,24,16,28,200,0,0,0,1,25,0,6,0,0,1,329
179,Sección 1221,1,7,0,8,1,2,59,0,0,0,0,0,0,2,0,0,2,82
180,Sección 1222,9,21,3,11,16,13,180,0,0,0,0,5,2,0,0,0,4,264
181,Sección 1223,15,32,1,13,10,12,209,0,0,0,0,8,4,4,0,0,7,315
182,Sección 1224,6,13,3,17,10,6,165,0,0,0,0,0,0,0,0,0,3,223
183,Sección 1225,3,28,1,5,1,1,44,2,2,0,0,8,0,4,1,0,3,103
184,Sección 1226,1,24,0,6,5,8,43,1,0,0,0,0,0,0,0,4,5,97
185,Sección 1227,7,28,1,7,4,1,43,1,2,0,0,0,1,2,0,0,6,103
186,Sección 1228,4,16,0,4,7,6,37,0,0,0,0,0,0,0,0,0,0,74
187,Sección 1229,4,4,0,2,6,1,32,0,1,0,0,0,1,1,0,0,1,53
188,Sección 1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Sección 1231,3,7,0,8,4,8,110,0,0,0,0,0,0,0,0,0,7,147
190,Sección 1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Sección 1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,Sección 1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,Sección 1235,16,20,1,15,7,15,250,1,1,1,0,11,1,6,1,0,4,350
194,Sección 1236,7,27,1,15,6,15,50,1,1,0,0,1,0,0,0,0,15,139
195,Sección 1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Sección 1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,Sección 1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Sección 1240,4,27,1,11,5,8,112,0,0,0,0,0,0,0,0,0,0,168
199,Sección 1241,14,26,5,30,13,25,206,2,0,0,0,10,3,5,3,0,7,349
200,Sección 1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Sección 1243,3,4,0,1,10,2,80,0,0,0,0,3,0,2,1,0,5,111
202,Sección 1244,29,52,4,34,18,55,444,2,1,0,0,19,2,5,12,0,12,689
203,Sección 1245,18,14,8,17,19,29,285,1,0,0,0,4,1,4,2,0,28,430
204,Sección 1246,13,13,3,18,11,8,160,1,4,0,0,0,21,2,4,4,7,269
205,Sección 1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Sección 1248,31,70,3,14,8,23,189,0,5,0,0,0,0,0,0,0,13,356
207,Sección 1249,0,0,0,0,0,0,0,4,2,0,0,16,0,0,0,0,2,24
208,Sección 1250,26,40,2,10,9,13,89,3,2,0,0,9,0,1,2,0,0,206
209,Sección 1251,7,34,1,9,5,22,28,3,0,0,0,6,0,2,4,0,6,127
210,Sección 1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,Sección 1253,22,64,2,7,6,9,55,1,0,0,0,5,0,0,0,0,4,175
212,Sección 1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,Sección 1255,18,36,3,28,26,17,325,0,0,0,0,0,0,0,0,0,18,471
214,Sección 1256,3,13,2,12,2,1,60,0,0,0,0,4,0,1,0,0,5,103
215,Sección 1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,Sección 1258,3,4,2,7,4,3,79,0,0,0,0,1,0,3,0,0,2,108
217,Sección 1259,29,17,0,7,2,21,77,4,0,0,0,4,0,0,0,0,2,163
218,Sección 1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,Sección 1261,47,128,6,48,48,109,614,7,6,0,1,42,7,9,10,0,20,1102
220,Sección 1262,14,38,3,14,9,31,275,2,0,0,0,15,2,7,4,1,11,426
221,Sección 1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,Sección 1295,22,0,1,7,4,0,157,3,1,0,0,9,0,0,5,0,5,214
223,Sección 1296,21,36,3,18,8,28,130,6,2,2,0,16,1,2,2,1,4,280
224,Sección 1297,8,24,1,7,7,14,14,7,0,0,0,11,0,2,2,0,3,100
225,Sección 1298,31,47,0,14,5,16,102,8,1,0,0,6,0,1,1,0,3,235
226,Sección 1299,13,29,3,8,3,5,76,2,0,0,0,4,0,2,1,1,3,150
227,Sección 1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,Sección 1301,18,30,0,6,2,8,81,4,0,0,0,1,0,2,2,0,3,157
229,Sección 1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,Sección 1303,24,22,0,7,1,16,125,8,2,0,0,10,5,1,3,0,1,225
231,Sección 1304,21,25,3,10,3,31,110,7,7,0,0,0,0,0,0,0,2,219
232,Sección 1305,20,44,2,15,12,29,179,7,2,0,0,19,2,5,0,0,4,340
233,Sección 1306,10,33,2,16,6,19,133,5,1,0,0,10,0,2,8,1,9,255
234,Sección 1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Sección 1308,7,25,1,6,4,12,99,3,1,0,0,6,0,4,1,0,9,178
236,Sección 1309,20,20,1,12,4,17,95,2,0,0,0,5,1,5,0,0,5,187
237,Sección 1311,55,88,1,22,14,71,285,12,4,0,3,11,12,12,5,0,30,625
238,Sección 1312,20,42,0,8,4,22,104,0,0,0,0,0,3,3,1,0,3,210
239,Sección 1313,28,29,33,25,6,27,187,5,3,3,0,6,0,1,0,0,6,359
240,Sección 1314,10,13,1,7,9,28,113,3,0,0,0,3,0,1,4,0,1,193
241,Sección 1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,Sección 1316,20,28,1,9,4,22,99,3,1,0,0,15,2,6,5,0,10,225
243,Sección 1317,27,27,0,11,7,24,122,2,0,0,0,0,0,24,0,0,9,253
244,Sección 1318,25,35,3,9,6,19,123,4,0,0,0,6,1,3,2,0,3,239
245,Sección 1319,14,24,4,4,4,7,74,5,0,0,0,6,2,3,2,0,1,150
246,Sección 1320,25,19,0,6,2,12,71,4,1,0,0,10,1,4,1,0,0,156
247,Sección 1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,Sección 1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,Sección 1323,16,24,1,15,3,22,148,3,2,0,0,12,1,2,2,0,7,258
250,Sección 1324,185,208,21,135,74,312,1192,42,5,2,2,83,8,19,11,0,41,2340
251,Sección 1325,28,39,7,11,10,33,229,2,0,0,0,9,0,1,3,0,9,381
252,Sección 1326,8,29,1,16,9,26,118,2,0,0,0,7,1,5,1,1,8,232
253,Sección 1327,22,21,1,14,4,8,117,5,0,0,0,0,7,4,2,0,4,209
254,Sección 1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,Sección 1329,11,18,1,9,8,22,126,2,2,0,0,12,2,1,0,0,6,220
256,Sección 1331,10,14,0,4,3,13,44,2,0,0,0,6,0,0,0,0,3,99
257,Sección 1332,5,12,0,4,8,7,65,2,0,0,0,9,2,2,2,0,1,119
258,Sección 1333,23,41,3,11,10,33,191,5,4,0,1,27,1,6,3,0,5,364
259,Sección 1334,21,26,6,8,11,27,132,6,0,0,1,13,1,6,0,0,5,263
260,Sección 1335,31,23,4,14,16,28,135,3,0,1,0,8,2,8,0,0,7,280
261,Sección 1336,21,18,1,5,5,25,135,5,0,0,0,12,0,3,1,0,2,233
262,Sección 1337,19,19,1,12,7,19,117,1,1,0,0,12,0,1,1,0,2,212
263,Sección 1338,16,34,1,13,5,25,156,2,3,0,0,12,1,4,3,0,2,277
264,Sección 1339,12,23,4,8,2,12,114,3,3,0,0,5,0,2,0,1,4,193
265,Sección 1340,18,19,3,17,10,26,154,4,0,0,0,7,1,7,4,0,7,277
266,Sección 1341,19,26,3,22,9,37,236,3,0,0,0,20,2,3,2,0,12,394
267,Sección 1342,15,16,1,11,5,27,143,3,1,0,0,4,2,0,0,0,7,235
268,Sección 1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,Sección 1344,14,32,1,12,10,20,98,1,2,0,0,10,0,5,2,0,6,213
270,Sección 1345,13,22,1,18,4,18,111,5,0,0,0,11,0,2,0,0,1,206
271,Sección 1346,32,30,2,15,9,20,170,5,1,0,0,8,0,2,1,0,9,304
272,Sección 1347,14,18,1,8,3,13,115,3,1,0,0,9,1,4,3,0,1,194
273,Sección 1348,26,16,1,6,4,13,80,2,0,0,0,5,0,4,2,1,3,163
274,Sección 1349,13,16,2,7,4,15,83,2,0,0,0,7,0,3,1,0,3,156
275,Sección 1350,16,45,2,20,6,27,206,9,0,0,1,18,0,8,2,1,13,374
276,Sección 1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,Sección 1352,37,50,2,11,6,24,124,7,1,0,0,14,0,6,1,0,10,293
278,Sección 1353,18,31,3,15,4,12,148,1,1,0,0,12,0,3,2,0,6,256
279,Sección 1354,14,12,4,11,8,11,115,1,0,0,0,17,6,3,2,1,3,208
280,Sección 1355,29,31,8,39,15,32,237,6,2,0,6,22,4,10,5,0,14,460
281,Sección 1356,26,27,2,35,12,47,282,0,0,0,1,27,1,8,4,0,4,476
282,Sección 1357,10,17,0,10,10,23,197,0,0,0,0,14,2,5,5,0,14,307
283,Sección 1358,9,19,2,19,9,21,156,2,0,0,0,9,1,3,1,0,9,260
284,Sección 1359,6,21,1,17,10,29,216,0,0,0,0,18,0,9,4,3,6,340
285,Sección 1360,16,23,1,18,15,25,182,0,0,0,0,21,0,4,1,0,8,314
286,Sección 1361,18,31,3,15,4,12,148,1,1,0,0,12,0,3,2,0,6,256
287,Sección 1362,13,14,2,8,4,21,111,0,0,0,0,0,0,0,0,0,0,173
288,Sección 1363,13,16,2,12,6,21,139,5,2,0,0,12,1,4,2,1,8,244
289,Sección 1364,11,16,0,10,3,13,118,2,0,0,0,4,1,2,2,0,7,189
290,Sección 1365,21,22,6,11,6,13,113,3,2,0,0,7,0,2,2,0,6,214
291,Sección 1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,Sección 1367,9,10,3,8,1,14,91,1,0,0,0,9,0,3,0,0,5,154
293,Sección 1368,23,23,8,13,8,16,129,5,1,0,0,12,1,2,3,0,1,245
294,Sección 1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,Sección 1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,Sección 1371,21,34,3,7,17,36,160,3,3,0,1,11,1,6,4,0,6,313
297,Sección 1372,26,27,3,4,8,18,105,0,1,0,0,13,0,4,1,0,6,216
298,Sección 1373,15,26,1,5,4,25,134,6,0,0,0,5,1,0,1,0,7,230
299,Sección 1374,18,16,0,9,5,11,118,4,1,0,0,6,1,5,0,0,6,200
300,Sección 1375,15,17,3,16,4,9,131,2,0,0,0,3,0,2,1,0,9,212
301,Sección 1376,17,23,3,22,15,28,228,1,1,0,0,13,1,8,8,0,15,383
302,Sección 1377,86,149,11,128,121,181,1495,17,7,1,0,93,17,36,21,2,55,2420
303,Sección 1378,13,26,1,18,5,24,141,0,0,0,0,7,0,4,1,1,5,246
304,Sección 1379,18,31,4,2,7,17,160,0,2,0,0,12,0,0,0,1,10,264
305,Sección 1380,19,30,4,4,4,21,161,1,1,0,1,0,11,0,0,1,3,261
306,Sección 1381,3,14,0,4,6,11,62,1,0,0,0,4,1,1,0,0,2,109
307,Sección 1382,19,27,2,8,5,9,77,4,2,0,0,12,1,1,1,0,6,174
308,Sección 1383,20,23,0,6,9,31,111,5,0,0,0,7,1,3,2,1,1,220
309,Sección 1384,21,32,2,16,2,14,126,2,0,0,0,4,2,2,3,0,4,230
310,Sección 1385,8,5,0,8,4,15,97,2,1,0,0,6,1,7,1,0,3,158
311,Sección 1386,11,17,0,11,0,14,106,1,0,0,0,4,0,1,2,0,3,170
312,Sección 1387,19,36,2,11,7,20,101,3,0,0,0,11,1,2,0,0,1,214
313,Sección 1388,7,17,0,10,0,10,112,2,1,0,0,5,0,1,0,0,1,166
314,Sección 1389,38,28,2,9,2,13,106,4,1,1,0,10,2,0,4,0,8,228
315,Sección 1390,22,26,1,9,9,18,111,1,1,0,0,8,0,2,0,0,4,212
316,Sección 1391,18,25,2,9,7,18,153,6,4,0,0,15,0,3,2,1,11,274
317,Sección 1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,Sección 1393,18,34,1,0,0,32,147,0,2,0,0,13,0,18,5,0,2,272
319,Sección 1394,45,56,3,34,24,74,498,10,0,0,0,36,2,7,6,0,10,805
320,Sección 1395,17,24,0,8,6,23,143,1,1,0,0,12,0,0,3,0,3,241
321,Sección 1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Sección 1397,11,19,0,14,3,13,101,0,1,0,0,3,0,0,2,0,2,169
323,Sección 1398,18,17,0,9,4,22,107,4,2,0,0,3,0,2,2,0,6,196
324,Sección 1399,15,19,2,4,3,9,112,4,0,0,0,8,0,0,1,0,5,182
325,Sección 1400,14,24,1,8,6,5,48,2,1,0,0,2,0,0,0,0,2,113
