,Sección,PAN,PRI,PRD,V,PT,MC,M,PA+PRI+PRD,PAN+PRI,PAN+PRD,PRI+PRD,V+PT+M,V+PT,V+M,PT+M,Candidaturas no registradas,Votos nulos,Total
220,Sección 1824,65,61,15,64,193,66,803,10,5,2,1,52,7,14,38,0,36,1432
221,Sección 1825,37,96,13,50,104,27,521,2,2,0,0,33,7,4,12,0,16,924
222,Sección 1874,10,35,3,73,51,23,345,3,0,0,0,13,6,5,12,1,30,610
223,Sección 1882,21,67,7,32,40,19,179,5,3,0,1,7,1,6,2,0,21,411
224,Sección 1883,10,12,5,13,12,19,47,0,0,0,0,1,0,2,0,0,3,124
225,Sección 1884,22,8,4,19,19,6,127,0,0,0,0,4,2,1,1,0,16,229
226,Sección 1885,11,16,4,22,22,3,95,2,2,0,0,9,4,6,5,0,9,210
227,Sección 1886,6,11,2,35,30,7,137,0,0,0,0,13,3,4,2,0,18,268
228,Sección 1904,20,34,17,96,101,27,366,0,0,0,1,26,7,11,7,3,33,749
229,Sección 1919,168,170,11,302,438,84,704,0,3,0,0,29,15,9,7,0,55,1995
230,Sección 1920,20,57,3,77,115,10,124,1,0,0,0,0,2,2,1,0,11,423
231,Sección 1921,9,2,2,53,34,4,125,1,0,0,0,1,0,1,1,0,8,241
232,Sección 1922,77,89,3,262,161,32,522,1,2,3,0,10,8,6,2,0,18,1196
233,Sección 1923,83,115,8,288,155,39,474,3,1,0,0,10,6,8,11,3,49,1253
234,Sección 1924,46,50,4,107,132,12,426,0,1,0,0,7,0,1,9,0,19,814
235,Sección 1925,145,92,4,254,357,52,521,2,3,1,0,11,6,5,10,2,45,1510
236,Sección 1926,110,69,9,130,188,37,469,1,5,1,0,17,6,3,12,0,35,1092
237,Sección 2176,4,26,12,36,181,19,517,0,0,1,0,15,5,3,8,0,17,844
238,Sección 2177,17,31,15,72,111,9,543,1,0,0,0,32,6,2,12,1,9,861
239,Sección 2178,16,37,12,58,78,17,482,3,2,0,0,13,2,9,14,1,17,761
240,Sección 2179,21,101,17,52,107,30,441,5,0,1,0,21,4,1,9,0,47,857
241,Sección 2189,21,15,5,20,24,9,220,0,0,0,0,5,0,3,2,1,11,336
242,Sección 2264,23,22,6,44,76,42,532,2,1,0,0,37,4,6,14,5,22,836
243,Sección 2290,9,16,5,24,29,23,163,1,2,0,0,5,2,3,9,0,14,305
244,Sección 2291,6,8,4,30,108,19,188,1,0,0,0,4,0,1,2,0,20,391
245,Sección 2292,46,37,10,129,421,90,570,9,0,0,0,46,12,11,24,0,33,1438
246,Sección 2293,14,20,8,97,78,16,592,0,0,0,0,18,0,3,5,0,12,863
247,Sección 2294,4,2,0,117,32,10,293,0,0,0,0,6,0,11,2,0,13,490
248,Sección 2295,8,5,2,68,41,6,14,0,0,0,0,7,2,0,2,0,1,156
249,Sección 2296,12,4,6,50,121,6,147,0,0,0,0,6,4,4,4,1,27,392
250,Sección 2297,15,16,7,86,90,12,177,1,0,0,0,12,0,0,0,0,21,437
251,Sección 2298,13,9,6,84,202,11,257,1,1,0,0,2,6,4,8,1,25,630
252,Sección 2299,10,5,6,58,127,9,204,1,0,0,0,2,1,2,3,0,9,437
253,Sección 2300,13,6,7,96,161,13,416,0,1,0,0,4,7,2,7,0,20,753
254,Sección 2304,17,41,8,49,15,22,54,1,2,1,0,10,4,12,2,0,13,251
255,Sección 2421,19,50,3,61,47,12,252,0,0,0,0,5,2,4,3,0,30,488
256,Sección 2436,42,37,27,154,126,154,453,2,0,0,0,10,2,4,4,0,20,1035
257,Sección 2437,72,49,38,213,214,247,764,5,0,1,1,39,7,2,4,2,43,1701
258,Sección 2438,34,34,20,116,119,111,386,3,0,0,0,18,1,1,6,3,12,864
259,Sección 2439,73,82,25,91,92,115,676,9,2,0,1,32,1,11,13,1,26,1250
260,Sección 2440,96,63,18,193,138,166,473,6,1,0,0,22,5,6,7,1,30,1225
261,Sección 2441,68,80,21,398,162,246,658,2,1,0,0,32,3,6,7,0,41,1725
262,Sección 2442,103,77,53,326,203,261,693,4,0,0,0,17,5,5,6,1,110,1864
263,Sección 2443,24,13,7,113,65,20,102,0,0,0,0,1,2,2,0,0,30,379
264,Sección 2444,4,2,1,78,18,14,149,0,0,0,0,0,0,0,0,0,16,282
265,Sección 2445,8,4,3,138,25,33,110,0,0,0,0,4,2,4,1,0,14,346
266,Sección 2446,2,2,1,74,13,17,176,0,0,1,0,1,3,2,0,0,4,296
267,Sección 2447,21,21,6,226,121,63,216,2,1,0,2,15,7,11,7,0,23,742
268,Sección 2448,7,6,3,91,29,24,140,0,0,0,0,6,2,4,1,0,14,327
269,Sección 2498,109,145,10,166,304,83,634,0,14,0,0,27,8,6,17,1,28,1552
270,Sección 2499,53,39,13,121,291,35,488,1,0,0,0,31,3,3,7,0,29,1114
271,Sección 2518,1,1,0,15,15,5,59,0,0,0,0,10,1,4,1,0,3,115
272,Sección 2520,10,11,11,24,26,19,149,0,0,0,0,4,2,3,2,0,14,275
273,Sección 2521,2,8,2,3,6,3,26,1,0,0,0,1,1,0,1,0,2,56
